676800          	2.83093925e+02
680400          	2.83110256e+02
684000          	2.83126569e+02
687600          	2.83142863e+02
691200          	2.83159138e+02
694800          	2.83175395e+02
698400          	2.83191634e+02
702000          	2.83207855e+02
705600          	2.83224058e+02
709200          	2.83240243e+02
712800          	2.83256410e+02
716400          	2.83272559e+02
720000          	2.83288691e+02
723600          	2.83304805e+02
727200          	2.83320901e+02
730800          	2.83336980e+02
734400          	2.83353042e+02
738000          	2.83369086e+02
741600          	2.83385113e+02
745200          	2.83401124e+02
748800          	2.83417117e+02
752400          	2.83433093e+02
756000          	2.83449053e+02
759600          	2.83464995e+02
763200          	2.83480921e+02
766800          	2.83496831e+02
770400          	2.83512723e+02
774000          	2.83528600e+02
777600          	2.83544460e+02
781200          	2.83560304e+02
784800          	2.83576131e+02
788400          	2.83591943e+02
792000          	2.83607738e+02
795600          	2.83623517e+02
799200          	2.83639280e+02
802800          	2.83655028e+02
806400          	2.83670759e+02
810000          	2.83686475e+02
813600          	2.83702175e+02
817200          	2.83717860e+02
820800          	2.83733529e+02
824400          	2.83749183e+02
828000          	2.83764821e+02
831600          	2.83780444e+02
835200          	2.83796051e+02
838800          	2.83811643e+02
842400          	2.83827221e+02
846000          	2.83842783e+02
849600          	2.83858330e+02
853200          	2.83873862e+02
856800          	2.83889379e+02
860400          	2.83904881e+02
864000          	2.83920368e+02
867600          	2.83935841e+02
871200          	2.83951299e+02
874800          	2.83966742e+02
878400          	2.83982171e+02
882000          	2.83997585e+02
885600          	2.84012985e+02
889200          	2.84028370e+02
892800          	2.84043741e+02
896400          	2.84059098e+02
900000          	2.84074441e+02
903600          	2.84089769e+02
907200          	2.84105083e+02
910800          	2.84120383e+02
914400          	2.84135669e+02
918000          	2.84150941e+02
921600          	2.84166199e+02
925200          	2.84181443e+02
928800          	2.84196673e+02
932400          	2.84211890e+02
936000          	2.84227092e+02
939600          	2.84242281e+02
943200          	2.84257457e+02
946800          	2.84272618e+02
950400          	2.84287766e+02
954000          	2.84302901e+02
957600          	2.84318022e+02
961200          	2.84333130e+02
964800          	2.84348224e+02
968400          	2.84363305e+02
972000          	2.84378373e+02
975600          	2.84393427e+02
979200          	2.84408468e+02
982800          	2.84423497e+02
986400          	2.84438511e+02
990000          	2.84453513e+02
993600          	2.84468502e+02
997200          	2.84483478e+02
1.0008e+06      	2.84498441e+02
1.0044e+06      	2.84513391e+02
1.008e+06       	2.84528328e+02
1.0116e+06      	2.84543252e+02
1.0152e+06      	2.84558163e+02
1.0188e+06      	2.84573062e+02
1.0224e+06      	2.84587948e+02
1.026e+06       	2.84602821e+02
1.0296e+06      	2.84617681e+02
1.0332e+06      	2.84632529e+02
1.0368e+06      	2.84647365e+02
1.0404e+06      	2.84662188e+02
1.044e+06       	2.84676998e+02
1.0476e+06      	2.84691796e+02
1.0512e+06      	2.84706581e+02
1.0548e+06      	2.84721354e+02
1.0584e+06      	2.84736115e+02
1.062e+06       	2.84750864e+02
1.0656e+06      	2.84765600e+02
1.0692e+06      	2.84780324e+02
1.0728e+06      	2.84795035e+02
1.0764e+06      	2.84809735e+02
1.08e+06        	2.84824422e+02
1.0836e+06      	2.84839097e+02
1.0872e+06      	2.84853761e+02
1.0908e+06      	2.84868412e+02
1.0944e+06      	2.84883051e+02
1.098e+06       	2.84897678e+02
1.1016e+06      	2.84912293e+02
1.1052e+06      	2.84926896e+02
1.1088e+06      	2.84941488e+02
1.1124e+06      	2.84956067e+02
1.116e+06       	2.84970635e+02
1.1196e+06      	2.84985191e+02
1.1232e+06      	2.84999735e+02
1.1268e+06      	2.85014268e+02
1.1304e+06      	2.85028788e+02
1.134e+06       	2.85043298e+02
1.1376e+06      	2.85057795e+02
1.1412e+06      	2.85072281e+02
1.1448e+06      	2.85086755e+02
1.1484e+06      	2.85101218e+02
1.152e+06       	2.85115669e+02
1.1556e+06      	2.85130109e+02
1.1592e+06      	2.85144537e+02
1.1628e+06      	2.85158954e+02
1.1664e+06      	2.85173360e+02
1.17e+06        	2.85187754e+02
1.1736e+06      	2.85202136e+02
1.1772e+06      	2.85216508e+02
1.1808e+06      	2.85230868e+02
1.1844e+06      	2.85245217e+02
1.188e+06       	2.85259555e+02
1.1916e+06      	2.85273881e+02
1.1952e+06      	2.85288196e+02
1.1988e+06      	2.85302500e+02
1.2024e+06      	2.85316793e+02
1.206e+06       	2.85331075e+02
1.2096e+06      	2.85345346e+02
1.2132e+06      	2.85359606e+02
1.2168e+06      	2.85373854e+02
1.2204e+06      	2.85388092e+02
1.224e+06       	2.85402319e+02
1.2276e+06      	2.85416535e+02
1.2312e+06      	2.85430740e+02
1.2348e+06      	2.85444934e+02
1.2384e+06      	2.85459117e+02
1.242e+06       	2.85473289e+02
1.2456e+06      	2.85487450e+02
1.2492e+06      	2.85501601e+02
1.2528e+06      	2.85515741e+02
1.2564e+06      	2.85529870e+02
1.26e+06        	2.85543988e+02
1.2636e+06      	2.85558096e+02
1.2672e+06      	2.85572193e+02
1.2708e+06      	2.85586279e+02
1.2744e+06      	2.85600355e+02
1.278e+06       	2.85614420e+02
1.2816e+06      	2.85628474e+02
1.2852e+06      	2.85642518e+02
1.2888e+06      	2.85656551e+02
1.2924e+06      	2.85670574e+02
1.296e+06       	2.85684586e+02
1.2996e+06      	2.85698588e+02
1.3032e+06      	2.85712579e+02
1.3068e+06      	2.85726560e+02
1.3104e+06      	2.85740531e+02
1.314e+06       	2.85754491e+02
1.3176e+06      	2.85768440e+02
1.3212e+06      	2.85782380e+02
1.3248e+06      	2.85796309e+02
1.3284e+06      	2.85810227e+02
1.332e+06       	2.85824136e+02
1.3356e+06      	2.85838034e+02
1.3392e+06      	2.85851922e+02
1.3428e+06      	2.85865799e+02
1.3464e+06      	2.85879667e+02
1.35e+06        	2.85893524e+02
1.3536e+06      	2.85907371e+02
1.3572e+06      	2.85921208e+02
1.3608e+06      	2.85935035e+02
1.3644e+06      	2.85948851e+02
1.368e+06       	2.85962658e+02
1.3716e+06      	2.85976454e+02
1.3752e+06      	2.85990241e+02
1.3788e+06      	2.86004017e+02
1.3824e+06      	2.86017783e+02
1.386e+06       	2.86031540e+02
1.3896e+06      	2.86045286e+02
